user_id,session_id,module,time_spent_sec,quiz_score_0_3,wallet_checks_completed_0_4,tx_trace_performed,quiz_correct_ratio,interaction_count,risk_awareness_score_0_100,reward_unlocked,timestamp,notes
user_8264,c602fbbd-5530-4e82-bd05-366bb0e7727e,DeFi Protocol Tour,663,2,1,False,0.67,24,58,0,2025-11-17T15:29:46,
user_9459,709e0493-6128-446e-8dba-688c7e2603f1,Blockchain Fundamentals,712,3,3,False,1.0,16,86,1,2025-11-13T05:47:12,
user_4255,38f4c584-3f4f-4af7-8527-0d23f4f7b25b,Wallet Security 101,719,1,4,False,0.33,19,61,0,2025-11-05T12:13:51,
user_2483,6bd5de42-ab47-4af1-ad0f-0ab40330ba92,Blockchain Fundamentals,388,1,1,True,0.33,24,34,0,2025-11-14T19:22:07,
user_4130,ab746a6e-a2ea-4271-ac91-2a80d3e8609f,Wallet Security 101,1055,3,4,False,1.0,32,100,1,2025-11-21T04:56:44,
user_5334,9c9f121f-1a5c-4a60-aa84-a15edc63de74,Blockchain Fundamentals,663,3,1,False,1.0,38,73,1,2025-11-07T10:11:05,
user_9813,3e605496-3972-473e-a67b-a3aaa2257032,DeFi Protocol Tour,1319,3,2,False,1.0,56,80,1,2025-11-22T13:40:21,
user_5273,7ccd7ca5-87be-4af4-b5a4-c00a1aafaf99,Blockchain Fundamentals,418,0,1,False,0.0,29,16,0,2025-11-04T22:39:33,
user_6879,65d3014f-7669-4083-be4e-8b89875b6f40,DeFi Risk Assessment,408,1,2,False,0.33,10,40,0,2025-11-28T16:20:27,
user_8126,b7556ee1-2b82-45ff-8d8d-02489082fe23,Wallet Security 101,784,2,3,False,0.67,48,75,1,2025-11-05T02:26:12,
user_7897,55779c3f-7daf-4a53-994c-36cb68df3883,DeFi Protocol Tour,875,2,0,False,0.67,53,43,0,2025-11-16T00:55:15,
user_1881,c73c5277-e8f0-4a70-8e8e-af3154c83cb4,DeFi Risk Assessment,716,2,1,False,0.67,33,50,0,2025-11-03T18:25:13,
user_4024,54198a90-1481-4548-be28-12599993b136,Smart Contract Basics,608,2,2,True,0.67,48,60,0,2025-11-22T19:03:09,
user_8593,3ad51485-52b6-43c8-adf8-66287db09f32,Wallet Security 101,1081,2,3,False,0.67,48,66,1,2025-11-28T20:15:38,
user_7452,4ccea03d-1a1b-48b1-b09b-fd38b22b8cc9,DeFi Protocol Tour,955,1,1,True,0.33,18,30,0,2025-11-03T14:48:07,
user_3262,532584fb-a00e-4451-b723-b3a1d66f65bf,DeFi Protocol Tour,645,1,1,True,0.33,39,31,0,2025-11-08T13:55:47,
user_9476,39560582-f824-4e11-ba81-a5fc5464fd3e,Wallet Security 101,776,1,3,True,0.33,47,52,0,2025-11-23T11:10:11,
user_7581,422d64b6-f215-4b65-b9d8-e074368091db,DeFi Protocol Tour,655,2,0,True,0.67,34,47,0,2025-11-25T20:07:28,
user_2829,40af5dab-1c4c-421b-8093-a4500dd65b96,Wallet Security 101,734,2,3,False,0.67,54,72,1,2025-11-02T05:20:01,
user_8614,d0b28035-b352-4b78-8b3d-232d90a390ff,Smart Contract Basics,524,1,0,False,0.33,12,21,0,2025-11-26T05:07:27,
user_5378,58d585d5-d35d-41a0-8100-e7729823e896,Blockchain Fundamentals,665,3,2,False,1.0,25,81,1,2025-11-06T21:17:57,
user_9084,1194f7c3-dd92-45b7-aeef-cc4a59cf803a,DeFi Protocol Tour,881,2,0,True,0.67,19,44,0,2025-11-03T13:56:50,
user_1627,3f23cb71-c8a5-4c0a-9148-5b6c27ef5684,Blockchain Fundamentals,403,2,1,False,0.67,25,51,0,2025-11-03T17:08:53,
user_8101,91064dd3-5655-4db0-bb5d-80d6b17dcb48,DeFi Risk Assessment,1212,3,1,False,1.0,53,61,1,2025-11-10T07:30:48,
user_8158,2219ab85-e62a-42e4-a9bf-303d3806a127,Smart Contract Basics,590,1,1,True,0.33,38,34,0,2025-11-22T07:33:34,
user_6212,3932843f-8894-4f60-9e76-a6943b653064,Blockchain Fundamentals,530,3,1,False,1.0,32,66,1,2025-11-26T03:37:14,
user_7374,03e213b3-58b5-46a2-ab29-68819f9d3d1b,DeFi Protocol Tour,1171,3,1,False,1.0,38,63,1,2025-11-27T14:24:16,
user_2287,e9491828-4b5e-4f79-9f8f-9fd63ab28e5b,DeFi Protocol Tour,1174,1,1,True,0.33,31,40,0,2025-11-28T06:16:38,
user_6761,27fbda7a-c0c8-4bf8-8069-445379055963,DeFi Protocol Tour,1025,1,1,True,0.33,58,39,0,2025-11-19T01:51:29,
user_2812,7c9d69e1-37cb-437c-8496-adaba48bfbad,DeFi Protocol Tour,782,0,1,False,0.0,39,19,0,2025-11-04T23:51:16,
user_6206,0a02b8dc-b285-49af-ac7c-ba8a6cc1346e,DeFi Protocol Tour,1145,2,0,True,0.67,40,52,0,2025-11-22T09:24:02,
user_2610,7eaa1fca-04d7-454a-a2ec-59079438cc7d,Smart Contract Basics,1068,3,2,True,1.0,56,80,1,2025-11-19T17:02:02,
user_6325,2fd35f67-5f44-48d8-9304-49c70f7df83d,DeFi Protocol Tour,770,1,0,True,0.33,27,28,0,2025-11-17T18:46:02,
user_4920,401f81d2-a739-4a83-af14-04dd2b1c109f,Blockchain Fundamentals,504,2,2,False,0.67,22,60,0,2025-11-22T06:21:12,
user_9195,c439b993-716a-4c90-a7a9-5664b99567a5,DeFi Protocol Tour,1422,2,2,True,0.67,52,74,0,2025-11-18T13:42:05,
user_7833,fa17ff65-3abd-47fb-be82-9abdee14564b,DeFi Risk Assessment,1133,3,0,True,1.0,46,47,1,2025-11-01T19:16:14,
user_9381,fbc18d03-e164-4085-8948-1d4e9e595837,DeFi Protocol Tour,1050,3,2,True,1.0,46,78,1,2025-11-11T15:58:18,
user_4442,32718595-e2f3-401f-b1ac-bfcc4e12720e,Smart Contract Basics,737,1,3,False,0.33,43,54,0,2025-11-12T09:16:37,
user_5510,d31a38a4-c42e-4697-8d35-9faed718b408,DeFi Protocol Tour,1379,3,1,False,1.0,44,64,1,2025-11-14T04:20:09,
user_3530,623308de-f2f4-4ed3-8b17-a3693e8e2f69,Wallet Security 101,1011,2,3,True,0.67,19,74,1,2025-11-12T11:01:26,
user_9332,438ff03e-d729-4dd0-b816-32aaa61a0c37,Wallet Security 101,829,3,3,False,1.0,47,83,1,2025-11-23T06:24:29,
user_3873,07840f70-830f-4dd3-92c9-aab5a19fe28b,DeFi Protocol Tour,988,2,3,False,0.67,41,65,1,2025-11-24T01:54:32,
user_8525,9ec0dd93-7458-491e-ab94-0a76430e4d84,DeFi Protocol Tour,1253,0,2,False,0.0,29,35,0,2025-11-13T01:03:57,
user_9761,69195633-537a-4af6-9d06-b1c5f96c9cd8,Wallet Security 101,850,1,3,False,0.33,58,54,0,2025-11-11T18:19:24,
user_4741,c0a14a8f-ea21-4a17-9a87-043a9e24f27e,Wallet Security 101,767,2,1,False,0.67,23,51,0,2025-11-10T21:56:00,
user_4996,76758479-9379-49d9-8530-92616adce7c7,DeFi Protocol Tour,1195,2,2,True,0.67,52,63,0,2025-11-09T10:45:34,
user_4522,36b6da01-2b4b-4bb4-8941-d5004fba974a,DeFi Protocol Tour,907,0,2,False,0.0,47,33,0,2025-11-19T15:09:45,
user_5435,2f3acb7a-e04f-40ae-94ad-d47f58e20439,DeFi Protocol Tour,780,2,2,False,0.67,56,63,0,2025-11-21T05:27:52,
user_2826,a2b76c2b-6863-4831-8cc0-e4c16796d21e,DeFi Risk Assessment,586,1,2,False,0.33,40,42,0,2025-11-08T17:35:08,
user_4171,3806c0dd-8386-40b1-832e-4219cdb66240,Wallet Security 101,1081,3,2,False,1.0,30,86,0,2025-11-15T13:59:25,
user_3562,820daad9-5e00-4a89-9167-dbedf7e8353f,Blockchain Fundamentals,705,1,1,False,0.33,31,37,0,2025-11-14T14:31:01,
user_7075,9cd5393b-e62a-46db-af18-f970a5553cff,Blockchain Fundamentals,641,1,2,False,0.33,16,50,0,2025-11-19T17:02:55,
user_6793,a622b295-d016-4573-b6a4-b1cf67162027,DeFi Protocol Tour,743,1,2,True,0.33,35,42,0,2025-11-26T22:58:22,
user_4267,fab6291d-8ba1-4694-b38a-6d22f1fbc233,Wallet Security 101,932,2,3,False,0.67,20,75,1,2025-11-18T19:13:57,
user_8979,af6d73d9-b0bb-41ee-9e37-433db6d8c9df,Smart Contract Basics,1021,3,2,False,1.0,24,76,1,2025-11-19T22:51:43,
user_3486,09efbf80-eb8f-4bba-893a-3c2573441ac7,DeFi Risk Assessment,1003,3,2,False,1.0,37,87,1,2025-10-31T22:14:08,
user_3301,9e4014a5-4b42-4b82-a763-d4eff2eef7a9,Wallet Security 101,369,0,1,False,0.0,29,14,0,2025-11-16T00:45:48,
user_4260,b74fadf5-2ba3-404e-989c-bb484adb5ff5,Wallet Security 101,1020,2,3,False,0.67,53,74,1,2025-11-02T19:00:54,
user_9392,f6f2b0df-ccb9-4740-af5d-fde86e8eb507,Smart Contract Basics,979,3,0,False,1.0,23,47,1,2025-11-05T07:39:21,
user_9712,9bd250cc-c3cb-43d2-a042-bf4f4b0d0304,Blockchain Fundamentals,825,1,0,False,0.33,33,21,0,2025-11-22T11:22:25,
user_8393,71c174fa-a119-4756-9d75-ac6523f1796a,DeFi Risk Assessment,1156,3,0,False,1.0,23,56,1,2025-11-18T19:05:53,
user_1309,c4e933fc-8f55-46e5-85f1-98bdb044aef5,Blockchain Fundamentals,630,3,1,False,1.0,49,72,1,2025-11-17T01:58:05,
user_3500,5de21ad7-6f57-4b18-8315-c1a344c77a18,Blockchain Fundamentals,451,3,0,False,1.0,30,67,1,2025-11-10T00:03:16,
user_4304,ffca137c-c000-47e7-af74-e7a664c0fa5f,Smart Contract Basics,834,1,1,True,0.33,40,28,0,2025-11-01T02:23:50,
user_4417,d62f4be5-a649-4f5d-86c2-32a5fdb7625e,Smart Contract Basics,857,2,1,False,0.67,50,59,0,2025-11-05T17:00:14,
user_9013,42dbeaec-f89d-4fda-adac-eee36f215149,Wallet Security 101,666,2,2,True,0.67,43,69,0,2025-10-31T15:35:13,Found simulated vulnerability (mock)
user_7881,69c878a2-516a-43a4-b8d6-ccba1ac01303,Smart Contract Basics,502,1,1,True,0.33,52,40,0,2025-10-31T15:14:34,
user_5500,d6e08f4a-541c-4848-97db-eeac1fcdc6f6,Wallet Security 101,631,2,4,True,0.67,51,73,1,2025-11-10T01:14:27,
user_5801,c68d60f8-ced2-4190-af8a-f771662793ed,Smart Contract Basics,824,2,1,False,0.67,23,53,0,2025-11-09T18:32:35,
user_6014,551e0639-710b-4414-96c6-297e6485d962,Smart Contract Basics,782,2,2,False,0.67,42,62,0,2025-11-02T02:57:07,
user_9838,d2ec39ce-a004-4a59-adda-66b10f4f48ba,Smart Contract Basics,1012,3,3,False,1.0,48,99,1,2025-11-25T22:06:32,
user_8215,af3d975e-02d1-4b56-9804-fdba689b37e7,Blockchain Fundamentals,300,0,1,False,0.0,38,18,0,2025-11-23T18:55:55,
user_4215,3f832e79-ce17-4348-942b-85d81b6f1dec,Blockchain Fundamentals,827,2,2,True,0.67,30,63,0,2025-11-14T11:35:34,
user_8571,3d5cb6c4-21bc-448d-9df3-730e7a8a32d3,Wallet Security 101,832,2,3,False,0.67,18,81,1,2025-11-18T13:22:07,
user_1786,11793657-aff9-47b3-9cec-7f3b23a98e05,Wallet Security 101,486,1,4,False,0.33,23,60,0,2025-11-27T21:15:53,
user_7646,9a95e577-ed87-4c76-a40d-e19c1ac199fa,DeFi Protocol Tour,819,1,1,False,0.33,37,30,0,2025-11-23T12:35:10,
user_9993,e4fed473-3d53-4d75-aabb-2b7fae853b3e,DeFi Protocol Tour,698,1,1,True,0.33,28,45,0,2025-11-05T16:54:36,
user_5844,95ea9f7c-c621-48d3-a63b-6e78fa1ff5a7,Blockchain Fundamentals,655,2,1,False,0.67,45,51,0,2025-11-09T07:49:32,
user_3321,708cb2f0-9742-4683-821c-f41ab1eaf8b5,Wallet Security 101,527,1,3,True,0.33,45,54,0,2025-11-25T15:17:05,
user_3600,164e4b80-9c15-44a8-8246-4cf95b637272,Blockchain Fundamentals,469,1,0,False,0.33,22,29,0,2025-11-13T09:09:38,
user_1801,92c746fa-b9a8-4491-b16c-753e698719db,DeFi Risk Assessment,810,1,1,True,0.33,32,34,0,2025-11-09T23:59:36,
user_2094,5c603c79-a841-4356-973c-ddc954c88b93,Blockchain Fundamentals,720,3,0,False,1.0,41,52,1,2025-11-18T20:19:26,
user_4168,1ba24169-ab83-49b1-a881-8c39ad2c0e85,Smart Contract Basics,758,2,1,False,0.67,43,55,0,2025-11-15T18:18:21,
user_1176,36e1f5bb-34fe-4ec6-b963-12c787a5d874,DeFi Protocol Tour,1133,2,2,False,0.67,25,66,0,2025-11-16T10:30:34,
user_5458,d0bec653-594d-428f-9a42-08828f466752,DeFi Risk Assessment,441,1,0,False,0.33,28,27,0,2025-11-29T03:41:25,
user_6940,9b83264b-1fc7-4cf6-92e4-4f797328ea20,Smart Contract Basics,1080,3,2,False,1.0,37,82,1,2025-11-24T12:26:01,
user_6387,2dd5a4ba-db74-45b0-b4ca-3384638b29ce,Smart Contract Basics,657,2,1,False,0.67,19,62,0,2025-11-23T13:10:36,
user_7157,d3e775db-0660-41f6-91ae-7958a1db2824,DeFi Protocol Tour,1491,2,0,True,0.67,42,43,0,2025-11-17T09:01:23,
user_7911,d818c46d-a6dd-4874-9754-cbf22e4a6e45,Wallet Security 101,1035,3,2,False,1.0,60,79,0,2025-11-01T02:38:59,
user_4539,ec33ae51-71f0-4a6e-a0da-b48d4422cf9f,DeFi Protocol Tour,624,1,1,True,0.33,35,31,0,2025-11-16T23:19:37,
user_5074,05572b99-6ac8-41d4-aa5c-4922205357db,Smart Contract Basics,448,1,1,False,0.33,35,36,0,2025-11-08T05:14:18,
user_9189,16f27b63-dc01-4141-a882-8bdac935fbf5,Wallet Security 101,641,1,2,True,0.33,38,37,0,2025-11-15T01:21:34,
user_4050,bec3a859-0e8c-4a7a-885e-1e6fc1053767,Wallet Security 101,507,2,0,False,0.67,18,44,0,2025-11-24T10:26:53,
user_5853,7687d738-174c-48e0-9882-58cc85bc5f40,Wallet Security 101,851,3,2,False,1.0,26,84,0,2025-11-16T09:05:46,
user_9729,0713cb3a-0179-411b-ada8-de6f427b55f9,Smart Contract Basics,536,1,1,True,0.33,25,35,0,2025-11-26T11:13:39,
user_5485,58361c07-8638-454c-881b-39d88b67c684,Blockchain Fundamentals,529,1,3,False,0.33,12,57,0,2025-11-29T14:03:53,
user_8917,21871c3e-d421-4f79-b4ac-2830a6e03574,Wallet Security 101,724,2,4,False,0.67,39,83,1,2025-11-17T12:49:51,
user_5318,fdf8e0bf-ba2b-4a09-b02f-44550453c850,DeFi Protocol Tour,973,1,1,False,0.33,53,28,0,2025-11-27T23:18:42,
user_3109,95d3bde8-0b4e-4755-b764-9f6d05bd19e5,Blockchain Fundamentals,819,3,2,False,1.0,30,73,1,2025-11-02T10:45:38,
user_8540,1fc9709b-db1d-4e9d-b78b-e25b27a2c8e9,DeFi Protocol Tour,1109,2,1,True,0.67,30,54,0,2025-11-02T23:04:54,
user_2071,0be8f4f8-1c84-415f-ac94-6b8f0432895e,DeFi Risk Assessment,682,0,0,False,0.0,27,10,0,2025-11-14T15:43:56,
user_6415,d9ba1782-75b1-46fc-95ae-92c03ccff7ce,Smart Contract Basics,920,2,2,False,0.67,40,59,0,2025-11-28T09:12:09,
user_2960,716a4cdd-da1e-4633-a60a-2a9a739eec0f,Wallet Security 101,372,0,2,False,0.0,20,41,0,2025-11-05T16:00:14,
user_6436,ac338b21-546c-4cd5-a418-5356fea2c9b1,Blockchain Fundamentals,713,2,2,True,0.67,36,65,0,2025-11-08T11:28:30,
user_5128,6e0e54f5-bd78-4866-ad1d-0fb22161b0f1,DeFi Protocol Tour,788,3,2,True,1.0,54,85,1,2025-11-17T23:31:26,
user_1028,c5aca4e0-0c81-4d20-9cee-0da6ea5268cb,DeFi Risk Assessment,941,3,1,False,1.0,58,72,1,2025-11-24T01:13:22,
user_3978,26d71a55-a258-47ed-880b-fd23f17c3014,DeFi Protocol Tour,1599,2,0,False,0.67,38,45,0,2025-11-01T17:57:06,
user_9807,badbad64-1018-40d4-953f-0dfcd7d8ae12,DeFi Risk Assessment,1212,2,3,False,0.67,54,68,1,2025-11-09T05:49:25,
user_3543,c3d08d93-c65a-424e-9496-16d9d31ad2a4,DeFi Risk Assessment,745,0,1,False,0.0,38,28,0,2025-11-23T16:33:45,
user_4085,6182d8f2-1e73-41e4-adf5-37d44fa9305e,Wallet Security 101,342,0,0,True,0.0,41,19,0,2025-11-04T06:44:41,
user_6251,cacfd0ae-41d4-4124-b197-7f588d47fe75,DeFi Risk Assessment,976,3,2,False,1.0,59,75,1,2025-11-03T20:45:59,
user_9035,0c88a42e-ae43-4376-b83c-14dfaf309741,Blockchain Fundamentals,406,2,1,True,0.67,11,55,0,2025-11-08T23:54:15,
user_6031,c6c6930e-6c06-49c4-a514-279d2595608b,DeFi Risk Assessment,1165,2,2,False,0.67,56,72,0,2025-11-20T22:11:41,
user_9329,1c7901f7-ce08-486b-a1ad-40b00490673a,DeFi Protocol Tour,782,1,3,True,0.33,29,59,0,2025-11-23T21:48:49,
user_1255,13e7e814-2ce5-4f41-8795-d40a3d788d2f,Blockchain Fundamentals,690,2,2,False,0.67,38,65,0,2025-11-19T09:05:32,
user_1733,0ccb3e37-62a6-47f0-92e3-c24069aba6c0,Blockchain Fundamentals,552,1,1,False,0.33,53,32,0,2025-11-13T02:23:44,
user_7704,3a3e3095-7feb-4c01-923d-0b36e55efe5f,Wallet Security 101,725,1,3,False,0.33,17,54,0,2025-11-10T16:33:38,
user_2155,393331c0-f9c7-4ad4-9734-cdce6606dc72,DeFi Protocol Tour,718,2,1,False,0.67,32,48,0,2025-11-25T21:33:52,
user_5693,2b8af6ec-a84e-41bd-94df-219eb185321b,Smart Contract Basics,983,3,2,False,1.0,52,85,1,2025-11-05T04:10:16,
user_2825,44d8260b-c6aa-4e03-956b-b4ff034255ca,Smart Contract Basics,797,1,2,False,0.33,18,46,0,2025-11-24T07:32:07,
user_4096,7d06e9bd-de58-4336-b722-7960e1b0cb41,Wallet Security 101,1042,2,2,False,0.67,61,67,0,2025-11-14T00:45:16,
user_9283,629d1ade-b9b2-4c22-a75f-db3531599341,Blockchain Fundamentals,488,1,1,False,0.33,21,38,0,2025-11-06T19:48:24,
user_9964,cace18a4-5b1a-4eb3-ac9e-b31bf6c41810,DeFi Risk Assessment,458,2,2,True,0.67,16,63,0,2025-10-31T00:45:43,
user_7349,d2a51285-cb3d-47fa-8f34-458e3ba6ec54,Wallet Security 101,422,1,3,False,0.33,34,56,0,2025-11-13T13:52:33,
user_7336,f832451c-4f40-48e4-b1f6-a6cb6ce9c232,DeFi Protocol Tour,1366,3,0,True,1.0,48,60,1,2025-11-08T07:54:45,
user_7364,e26f48c3-48e5-4bbb-9f01-95db80670154,DeFi Risk Assessment,564,2,1,False,0.67,37,57,0,2025-11-05T22:26:24,
user_6782,544fafdd-0b28-4a76-becd-05ef5263370d,Blockchain Fundamentals,715,2,1,False,0.67,47,54,0,2025-11-09T03:16:00,
user_4188,64c6869b-0f93-423e-91a4-92838d879907,DeFi Risk Assessment,1146,2,0,False,0.67,31,46,0,2025-11-22T16:38:12,
user_2780,6590fad1-ac69-4bf3-ad9d-02d1dc6466df,DeFi Protocol Tour,1063,1,2,True,0.33,44,51,0,2025-11-21T08:53:09,Found simulated vulnerability (mock)
user_4382,ea804f49-9d13-4986-8a75-f83aea1b064a,Smart Contract Basics,1083,2,0,False,0.67,41,41,0,2025-11-22T14:42:40,
user_5025,024330d4-aeb0-473f-8e4c-8c838197f573,DeFi Risk Assessment,533,0,1,True,0.0,15,20,0,2025-11-02T10:14:15,
user_2473,4c36fd52-fc8c-4842-8030-4b97a8904367,Smart Contract Basics,765,3,0,False,1.0,45,60,1,2025-11-16T07:17:53,
user_3870,a2597503-3fc8-4ce7-b7ab-e258e76cf0d9,Smart Contract Basics,503,1,2,False,0.33,51,32,0,2025-11-11T23:20:11,
user_2857,418962c5-401a-4d7b-8b11-879578019303,Wallet Security 101,450,2,2,False,0.67,33,66,0,2025-11-21T06:30:16,
user_3979,96ef412e-c262-440b-a4d2-1ff71636d067,DeFi Protocol Tour,620,0,1,True,0.0,32,15,0,2025-11-05T06:04:04,
user_4229,2b565bfc-02d5-4768-bbf4-69904ad93256,DeFi Risk Assessment,728,1,0,False,0.33,25,16,0,2025-11-17T14:17:01,
user_5140,9efb87c8-a412-4e20-9e75-77282f26bfc7,Blockchain Fundamentals,586,1,2,False,0.33,39,44,0,2025-11-22T02:29:13,
user_2314,76c26961-1960-47a2-b836-8b02caf95c39,Smart Contract Basics,432,1,1,False,0.33,12,40,0,2025-11-12T23:40:46,
user_7146,499a5822-fbd0-4e36-88f9-99788635bd86,Smart Contract Basics,924,1,1,False,0.33,35,41,0,2025-11-03T23:34:12,
user_6220,e0804b7b-ba0e-42b4-a680-18a55b4e15c1,DeFi Risk Assessment,516,2,3,False,0.67,16,76,1,2025-11-03T12:38:13,
user_1158,cbaa5d75-48a5-496a-881e-a04b36830fcf,Wallet Security 101,1054,1,3,False,0.33,62,58,0,2025-11-06T14:23:27,
user_4268,4d497007-84c5-4af2-89bc-e1baf569e670,DeFi Risk Assessment,483,2,1,False,0.67,51,54,0,2025-11-25T13:29:40,
user_4156,7a9aeb7b-f6e8-4ee5-8c02-ca1711ef7075,DeFi Protocol Tour,802,0,0,True,0.0,48,13,0,2025-11-09T11:08:14,
user_9880,a3795572-9586-4dc4-a7d4-b3c8e18b0052,DeFi Protocol Tour,793,1,3,False,0.33,54,56,0,2025-11-19T21:07:10,
user_9301,4f6c55e8-e2dc-4a1d-90cd-6d02f08967f8,DeFi Protocol Tour,823,1,1,True,0.33,20,25,0,2025-11-02T19:09:07,
user_8046,9170f565-92e2-47af-bcbd-ecef610142f9,Blockchain Fundamentals,756,3,0,False,1.0,19,60,1,2025-11-27T11:56:37,
user_5299,7624dac3-90b3-4020-a7c4-dd9ee4875a00,Wallet Security 101,626,2,2,False,0.67,50,67,0,2025-11-19T18:08:57,
user_8617,abfcb814-a559-4175-bd8a-0a44aeddd6a0,DeFi Risk Assessment,732,0,1,False,0.0,41,26,0,2025-11-01T01:17:50,
user_3284,f4a104ce-4d77-46ae-8e42-96d0005a3cf6,Wallet Security 101,690,1,3,False,0.33,25,56,0,2025-11-22T19:01:55,
user_3455,c94fd7c2-6648-4ba6-aa3d-6475faf4d2d6,Smart Contract Basics,602,3,1,False,1.0,40,70,1,2025-11-20T23:42:48,
user_3618,a026ad49-ca2c-4d5c-b46b-3a51de72270f,DeFi Protocol Tour,1281,2,3,False,0.67,50,60,1,2025-11-07T13:33:41,
user_6547,8ea58a94-8c20-4e3a-8333-cea8e8b9af3c,DeFi Protocol Tour,1300,3,1,True,1.0,60,70,1,2025-11-22T20:28:14,
user_8324,4f8106ce-0dfd-4713-8c74-436e3b69900a,Smart Contract Basics,652,3,1,False,1.0,48,65,1,2025-11-09T07:14:34,
user_3082,f365bbab-afb3-475c-a588-766144a4faa1,DeFi Risk Assessment,1200,2,1,False,0.67,24,60,0,2025-11-15T01:59:01,
user_9371,1b186ae6-0423-42ef-aadb-ecc92bc97767,DeFi Risk Assessment,793,1,0,False,0.33,44,24,0,2025-11-13T06:35:05,
user_3344,793b2993-d5bb-4b21-9d4f-9611a5f1fbe4,Smart Contract Basics,460,2,0,False,0.67,41,45,0,2025-11-15T02:48:32,
user_9786,45a3c49c-3e04-422f-9777-e4c2edab98c5,Blockchain Fundamentals,492,1,1,False,0.33,35,28,0,2025-10-31T09:29:31,
user_5885,9a01d6e4-4a81-4bc6-998a-3c4ea89988eb,Smart Contract Basics,547,2,0,False,0.67,36,47,0,2025-11-26T19:42:22,
user_3571,165a6bef-cc3a-4f55-8dc4-eb8c3f1640dd,DeFi Protocol Tour,1376,2,2,True,0.67,26,70,0,2025-11-26T16:34:23,
user_3322,683549cf-498c-42e5-aa4f-1996d603bbc5,Smart Contract Basics,784,2,2,False,0.67,52,70,0,2025-11-27T11:09:41,
user_1645,938c9b51-2b47-4a12-b636-b40e05df5eab,DeFi Risk Assessment,457,0,3,False,0.0,15,40,0,2025-11-16T06:45:32,
user_2329,ff0b6274-457e-46e6-b32c-ac35c7021c38,Smart Contract Basics,471,0,1,False,0.0,38,10,0,2025-11-07T14:05:42,
user_2888,55f10dbb-4231-4e76-bfc2-b4f1f4c6bfd8,Wallet Security 101,1189,3,3,True,1.0,36,90,1,2025-11-06T13:10:37,
user_6291,2f5982fd-653c-423a-9210-ddf998e20ba0,Smart Contract Basics,1049,3,0,True,1.0,57,47,1,2025-11-01T14:43:33,
user_9052,5c36eb2f-cd03-479a-891b-d1e700da1f97,Blockchain Fundamentals,382,1,2,False,0.33,27,46,0,2025-11-18T17:19:05,
user_3619,0c61bdd7-9db6-4db0-a8b7-2e03f4e98cba,Wallet Security 101,1072,3,4,False,1.0,61,100,1,2025-11-24T17:04:21,
user_7646,a0ca19fc-79c3-4e6a-afee-f9acb18cca87,Blockchain Fundamentals,415,1,1,False,0.33,22,43,0,2025-11-17T09:18:00,
user_8598,9a8dd6a9-e696-464e-acd6-fcfd791450dd,Blockchain Fundamentals,535,1,3,False,0.33,42,50,0,2025-11-18T17:29:42,
user_6363,ef158114-d53d-43bd-9515-7feb93abf3eb,DeFi Protocol Tour,1000,2,1,True,0.67,58,53,0,2025-11-01T09:07:37,
user_1183,a2ed17cf-52d6-4603-a18a-63791a46f42b,DeFi Risk Assessment,400,0,4,False,0.0,32,50,0,2025-11-03T13:26:19,
user_5587,cbbfa5db-3a02-44c2-9b19-7ca69cc9ba35,Smart Contract Basics,422,3,1,False,1.0,17,77,1,2025-11-01T08:09:25,
user_8807,2a325cfc-1ae6-4a45-a2d3-7ef94f2373fe,Blockchain Fundamentals,415,2,1,False,0.67,18,49,0,2025-11-10T07:49:25,
user_2067,b56b89be-fa75-4559-aa7f-4c674bacf58c,Smart Contract Basics,786,2,1,True,0.67,33,51,0,2025-11-09T16:56:14,
user_1399,66370b73-7f0c-4f26-92c1-50c1648c91d7,Wallet Security 101,1192,3,2,False,1.0,53,72,0,2025-11-11T02:31:03,
user_1774,5df1e2e2-c220-4f9f-a433-403b5c9f0bca,Smart Contract Basics,490,0,1,True,0.0,51,18,0,2025-11-19T08:52:59,
user_6692,29079127-30e6-4e4a-aa3e-81beb834832c,Wallet Security 101,451,0,4,False,0.0,31,52,0,2025-11-17T06:39:20,
user_8644,bbd4f26d-2a98-4580-a340-83da3915a9af,DeFi Protocol Tour,1152,2,0,True,0.67,32,47,0,2025-11-09T20:33:56,
user_7493,37c45d32-3696-4209-86d7-07bbd7d89d2d,Blockchain Fundamentals,729,1,1,False,0.33,29,31,0,2025-11-16T02:57:46,
user_9014,8b3ac96b-2afe-49f4-a114-3d4df2dd80e9,Blockchain Fundamentals,682,3,0,False,1.0,28,56,1,2025-11-09T00:11:53,
user_1009,eed3e624-3c5b-4da5-928c-12ef272905d3,DeFi Risk Assessment,916,1,2,False,0.33,58,42,0,2025-11-04T13:18:31,
user_4129,f7fc942e-16fd-4e37-ba4c-0cfa66d1501f,Blockchain Fundamentals,331,2,2,False,0.67,50,56,0,2025-11-14T10:33:09,
user_6622,08f14906-f760-4507-ba54-fa5641bb9ab8,Smart Contract Basics,613,1,0,False,0.33,35,31,0,2025-11-01T08:56:27,
user_5190,925f8e34-febc-4274-a00e-31a2d8159c01,Wallet Security 101,1181,3,2,False,1.0,23,70,0,2025-11-04T01:56:20,
user_8780,2604fe6b-fd18-4167-918f-90555862e6b1,Smart Contract Basics,494,1,1,False,0.33,13,45,0,2025-11-15T12:57:00,
